customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,source
8566-YPRGL,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.504314895069307,19.5,0,kaggle
0311-UNPFF,0,-0.43991649313097614,0,0,-0.2594354906780068,1,0,1,0,0,0,0,2,2,0,1,0,0.7989357471609396,2274.35,1,kaggle
6609-MXJHJ,0,-0.43991649313097614,1,1,-0.0965540357978854,1,2,2,1,1,1,1,1,1,2,1,3,-1.3181936310507012,789.55,0,kaggle
2669-OIDSD,0,-0.43991649313097614,1,0,0.6364125111626608,1,0,1,0,0,2,2,2,2,0,1,1,1.1728400721983174,4834.0,0,kaggle
8400-WZICQ,0,-0.43991649313097614,1,1,0.9214550572028734,1,0,0,2,2,0,0,0,0,0,0,2,-0.3011738669490337,3131.8,0,kaggle
3834-XUIFC,1,-0.43991649313097614,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,2,0,1,3,0.6792863631489789,602.55,1,kaggle
9576-SYUHJ,1,-0.43991649313097614,0,0,0.18848851024232702,1,2,1,2,0,0,0,2,0,0,1,2,0.8770402061687477,3369.25,0,kaggle
0410-IPFTY,0,-0.43991649313097614,1,0,-0.055833672077855064,1,0,1,0,2,0,0,0,2,0,1,0,0.6344178441444933,2674.15,0,kaggle
2831-EBWRN,1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,1,2,-0.626886078981594,199.75,0,kaggle
9430-NKQLY,1,-0.43991649313097614,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,1,-1.3181936310507012,1790.8,0,kaggle
8414-MYSHR,1,2.273158691738958,0,0,-1.1145631287986442,1,0,1,0,0,0,0,2,2,0,1,2,0.8853491911695783,449.75,1,kaggle
0247-SLUJI,1,-0.43991649313097614,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,19.7,0,kaggle
9402-ORRAH,0,2.273158691738958,0,0,-0.7073594915983407,1,0,1,0,0,0,0,2,2,0,1,2,0.8886727851699104,1400.3,0,kaggle
6483-OATDN,1,-0.43991649313097614,1,1,-0.9924020376385531,1,0,0,2,0,0,0,0,0,0,1,1,-0.44741200296365274,411.6,0,kaggle
1293-HHSHJ,0,-0.43991649313097614,0,0,0.10704778280226633,1,0,2,1,1,1,1,1,1,1,0,3,-1.451137391063991,741.0,0,kaggle
4840-ORQXB,0,2.273158691738958,0,0,0.9621754209229036,1,2,1,0,2,2,0,2,2,0,0,2,1.329048990213933,5841.35,0,kaggle
7599-FKVXZ,1,-0.43991649313097614,1,0,0.3920903288424788,1,2,1,0,0,2,2,2,2,0,1,0,1.3755793062185846,4512.7,1,kaggle
3982-DQLUS,1,2.273158691738958,1,1,1.3286586944031769,1,2,1,2,2,0,0,0,0,0,1,2,0.6975661301508063,5688.45,0,kaggle
8610-ZIKJJ,0,-0.43991649313097614,1,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,1,0,3,-1.477726143066649,31.9,0,kaggle
3756-VNWDH,1,2.273158691738958,1,0,1.3286586944031769,1,2,1,2,0,0,0,2,2,1,1,2,1.1961052302006432,6674.65,0,kaggle
7801-KICAO,0,-0.43991649313097614,0,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,1,2,0.31202922611226586,1345.75,0,kaggle
7673-LPRNY,0,-0.43991649313097614,0,0,-0.38159658183809786,1,2,0,2,0,2,0,2,2,1,1,2,0.4582673621268844,1843.05,0,kaggle
8229-TNIQA,0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,1,3,-0.6468276429835875,196.95,1,kaggle
6060-QBMGV,1,-0.43991649313097614,1,0,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,1433.8,0,kaggle
7339-POGZN,0,-0.43991649313097614,0,0,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,0,2,-0.467353566965646,214.55,0,kaggle
2828-SLQPF,1,-0.43991649313097614,0,0,-0.5444780367182193,1,0,0,0,0,0,0,0,0,0,1,0,-0.6567984249845842,865.85,0,kaggle
4465-VDKIQ,0,-0.43991649313097614,0,0,-0.5851984004382496,1,0,1,0,2,2,0,0,0,0,0,2,0.43334040712439253,1358.6,0,kaggle
2921-XWDJH,0,2.273158691738958,1,0,0.22920887396235737,1,0,1,2,0,0,0,0,2,0,1,2,0.6211234681431647,3147.15,0,kaggle
6221-AVQYL,1,-0.43991649313097614,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,0,0,1,1,0.28211688010927544,131.05,1,kaggle
2558-BUOZZ,1,-0.43991649313097614,0,0,0.5956921474426305,1,2,1,2,2,0,0,2,0,1,0,0,0.9983513871808745,4535.85,0,kaggle
9257-AZMTZ,0,-0.43991649313097614,1,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,2,0,0,-1.4843733310673135,1078.75,0,kaggle
0003-MKNFE,1,-0.43991649313097614,0,0,-0.9516816739185228,1,2,0,0,0,0,0,0,2,0,0,3,-0.1615829189350795,542.4,0,kaggle
0975-UYDTX,0,-0.43991649313097614,1,0,-0.2594354906780068,1,2,0,2,2,2,2,2,2,1,1,1,0.8421424691652587,2312.55,0,kaggle
7743-EXURX,1,-0.43991649313097614,1,1,-0.9924020376385531,1,0,0,0,0,2,0,0,0,0,1,2,-0.45572098796448335,415.05,1,kaggle
4682-BLBUC,1,-0.43991649313097614,1,0,0.47353105628253944,1,0,0,0,2,2,2,2,0,1,1,2,0.20567421810163386,3250.45,0,kaggle
0975-VOOVL,0,-0.43991649313097614,0,0,-1.1960038562387048,0,1,0,0,2,0,0,0,0,0,0,3,-1.181926277037079,98.5,0,kaggle
5968-VXZLG,1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,0,-0.6036209209792681,87.9,0,kaggle
5569-KGJHX,0,-0.43991649313097614,1,1,-0.9516816739185228,1,2,1,0,0,0,0,2,0,0,1,0,0.684271754149477,754.65,1,kaggle
4988-IQIGL,1,2.273158691738958,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.35191235411625243,75.35,1,kaggle
5201-FRKKS,1,-0.43991649313097614,0,0,-0.30015585439803716,1,0,1,2,0,0,0,0,0,0,0,0,0.3170146171127639,1952.25,0,kaggle
9799-CAYJJ,0,2.273158691738958,1,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.1508349170961516,153.8,0,kaggle
7730-IUTDZ,1,-0.43991649313097614,0,0,0.43281069256250915,1,0,1,2,0,0,0,0,0,0,1,2,0.3469269631157543,3198.6,1,kaggle
0426-TIRNE,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4577845790646555,20.9,1,kaggle
5443-SCMKX,0,-0.43991649313097614,1,0,1.0436161483629645,1,2,1,0,2,2,0,0,2,1,1,2,0.9817334171792131,5610.15,0,kaggle
8295-KMENE,0,-0.43991649313097614,1,1,1.0843365120829946,1,2,0,2,0,2,2,2,0,2,1,3,0.3884718881199074,4519.5,0,kaggle
6738-ISCBM,1,-0.43991649313097614,0,0,0.47353105628253944,0,1,0,2,0,2,0,2,2,1,1,2,-0.357674964954682,2440.25,0,kaggle
9821-BESNZ,1,-0.43991649313097614,0,0,1.369379058123207,1,2,1,0,2,0,2,2,2,1,1,2,1.3124310202122718,6860.6,0,kaggle
3678-MNGZX,1,-0.43991649313097614,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,0,0,-1.4893587220678117,1377.7,0,kaggle
1335-NTIUC,1,-0.43991649313097614,0,0,-0.9516816739185228,0,1,0,0,0,0,0,0,0,0,1,2,-1.3231790220511994,190.25,0,kaggle
2916-BQZLN,1,-0.43991649313097614,0,0,-0.5444780367182193,1,2,1,2,0,2,0,0,0,0,1,2,0.6643301901474837,1651.95,0,kaggle
4558-CGYCZ,1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,78.3,0,kaggle
2368-GAKKQ,0,-0.43991649313097614,0,0,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,0,1.624848856243503,7939.25,0,kaggle
8710-YGLWG,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6601220189849164,44.9,0,kaggle
3199-XGZCY,0,-0.43991649313097614,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,0,0,1,2,0.3485887601159204,576.7,0,kaggle
3785-KTYSH,1,-0.43991649313097614,0,0,0.8400143297628127,1,2,2,1,1,1,1,1,1,2,0,3,-1.3348116010523623,1279.0,0,kaggle
6814-ZPWFQ,1,2.273158691738958,0,0,0.758573602322752,1,2,2,1,1,1,1,1,1,1,0,0,-1.3215172250510334,1260.7,0,kaggle
4063-EIKNQ,1,-0.43991649313097614,1,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,0,-1.4561227820644893,267.35,0,kaggle
6993-YCOBK,1,-0.43991649313097614,1,1,1.125056875803025,1,2,1,2,0,2,2,2,2,2,1,2,1.5234792392333694,6586.85,0,kaggle
5206-HPJKM,1,-0.43991649313097614,0,0,-0.62591876415828,1,0,0,2,2,0,0,0,0,0,1,1,-0.3078210549496983,934.15,0,kaggle
7587-RZNME,1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,1,2,-0.7132995229902325,123.65,1,kaggle
0748-RDGGM,1,-0.43991649313097614,1,0,1.5322605130033284,1,0,1,2,2,2,2,2,2,1,1,0,1.4869197052297147,7534.65,1,kaggle
8393-JMVMB,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.505976692069473,19.45,0,kaggle
5019-GQVCR,1,2.273158691738958,0,0,0.43281069256250915,1,2,1,0,0,0,0,2,0,0,1,2,0.6676537841478158,3645.6,0,kaggle
6036-TTFYU,0,-0.43991649313097614,1,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,3,-1.5009913010689746,314.45,0,kaggle
2550-AEVRU,0,-0.43991649313097614,1,1,1.002895784642934,1,0,0,2,2,0,0,0,0,1,0,2,-0.37595473195650925,3053.0,0,kaggle
0969-RGKCU,1,-0.43991649313097614,1,1,0.18848851024232702,1,0,2,1,1,1,1,1,1,1,0,1,-1.4943441130683104,677.05,0,kaggle
0378-CJKPV,0,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,1,1.5733331492383529,7965.95,0,kaggle
4706-AXVKM,0,2.273158691738958,0,0,-0.8702409464784621,1,2,1,0,0,0,0,0,2,0,1,1,0.6659919871476498,906.85,1,kaggle
5889-JTMUL,0,2.273158691738958,1,0,0.7178532386027215,1,2,1,0,2,2,0,2,0,0,1,2,1.0066603721817051,4888.7,1,kaggle
9026-RNUJS,1,2.273158691738958,0,0,-1.1145631287986442,1,0,0,0,0,2,0,0,0,0,0,2,-0.47898614596680894,237.25,1,kaggle
3746-EUBYR,1,-0.43991649313097614,1,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,0,0.32698539911376057,74.6,1,kaggle
2332-EFBJY,1,-0.43991649313097614,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,1,3,-1.4976677070686424,342.4,1,kaggle
2880-FPNAE,1,2.273158691738958,1,0,-1.2367242199587352,1,0,1,0,0,2,0,0,0,0,1,2,0.31369102311243185,140.1,0,kaggle
1703-MGIAB,0,-0.43991649313097614,0,0,-0.62591876415828,1,2,0,0,0,2,2,2,0,0,1,3,0.14086413509515497,1108.0,0,kaggle
4311-QTTAI,0,-0.43991649313097614,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,1,0,1,-1.5093002860698053,295.55,0,kaggle
9474-PHLYD,0,-0.43991649313097614,0,0,-0.7073594915983407,1,0,0,0,0,2,0,0,2,0,1,2,-0.17653909193657447,892.65,1,kaggle
4318-RAJVY,0,-0.43991649313097614,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,1,3,-1.4943441130683104,198.25,0,kaggle
2165-VOEGB,0,-0.43991649313097614,0,1,0.5549717837226001,1,0,1,2,2,0,2,2,2,1,1,0,1.3440051632154282,4822.85,1,kaggle
3612-YUNGG,1,-0.43991649313097614,1,1,1.2879383306831464,1,2,1,0,2,2,2,2,2,2,1,1,1.476948923228718,6741.15,0,kaggle
2254-DLXRI,0,-0.43991649313097614,0,0,-1.2774445836787656,1,2,1,0,2,0,0,0,0,0,1,3,0.47820892612887816,79.15,0,kaggle
5062-CJJKH,1,-0.43991649313097614,1,1,-0.30015585439803716,1,0,0,0,2,2,0,0,0,1,0,3,-0.3693075439558449,1355.45,0,kaggle
9028-LIHRP,1,-0.43991649313097614,1,1,1.5729808767233588,1,0,1,2,2,2,2,2,0,2,0,1,1.1778254631988159,7209.0,0,kaggle
2219-MVUSO,1,-0.43991649313097614,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,0,0,1,3,-0.6518130339840859,438.4,1,kaggle
1053-MXTTK,0,-0.43991649313097614,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,1,0,1.4586691562268908,7726.35,0,kaggle
1530-ZTDOZ,0,-0.43991649313097614,1,0,0.6771328748826912,0,1,0,2,0,0,0,2,0,0,0,0,-0.801374763999037,2070.75,0,kaggle
1301-LOPVR,1,-0.43991649313097614,1,1,-0.13727439951791576,0,1,0,2,2,2,2,0,2,1,1,1,-0.31280644595019663,1636.95,0,kaggle
0853-TWRVK,1,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,2,2,0,0,1.3572995392167568,7581.5,0,kaggle
8914-RBTSB,1,-0.43991649313097614,1,0,-0.055833672077855064,1,2,1,0,2,2,0,2,0,0,0,2,0.9651154471775519,3019.5,1,kaggle
6212-ATMLK,0,-0.43991649313097614,0,0,0.7178532386027215,1,2,1,0,0,0,0,2,2,0,1,2,1.0282637331838649,4729.75,0,kaggle
8200-LGKSR,1,-0.43991649313097614,1,0,1.5729808767233588,1,2,0,2,0,2,2,2,2,2,0,2,0.612814483142334,6126.1,0,kaggle
1568-BEKZM,1,2.273158691738958,1,0,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,0,1,0.8404806721650927,6333.4,0,kaggle
0670-ANMUU,1,-0.43991649313097614,0,0,1.5729808767233588,1,2,1,2,0,0,2,0,2,1,0,1,1.0930738161903437,6687.85,0,kaggle
6897-RWMUB,1,-0.43991649313097614,1,1,1.1657772395230555,1,0,0,2,2,2,2,0,0,2,1,0,0.10928999209199854,4158.25,0,kaggle
0963-ZBDRN,1,-0.43991649313097614,0,0,-0.015113308357824713,1,0,1,0,0,0,2,2,2,0,1,2,1.044881703185526,3183.4,1,kaggle
7594-RQHXR,0,-0.43991649313097614,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.4931650991303729,79.6,1,kaggle
6999-CHVCF,1,-0.43991649313097614,0,0,1.4508197855632678,1,2,1,2,2,2,0,0,2,2,1,0,1.2409737492051283,7149.35,0,kaggle
6134-KWTBV,1,-0.43991649313097614,0,0,1.2064976032430856,1,2,2,1,1,1,1,1,1,2,0,0,-1.3746947290563494,1429.65,0,kaggle
1077-HUUJM,0,-0.43991649313097614,0,1,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.2089978121019659,472.65,0,kaggle
6331-EWIEB,1,-0.43991649313097614,0,0,-0.5037576729981889,1,2,1,0,0,0,0,2,0,0,1,2,0.6809481601491449,1734.5,1,kaggle
0895-LNKRC,1,-0.43991649313097614,1,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,1,0,3,-1.505976692069473,113.5,0,kaggle
2045-BMBTJ,0,2.273158691738958,0,0,0.025607055362205634,0,1,0,2,2,2,0,2,2,0,1,0,-0.17653909193657447,1884.65,0,kaggle
8417-GSODA,1,-0.43991649313097614,1,1,-0.1779947632379461,1,2,1,0,0,0,0,2,2,1,0,0,0.9119379431722362,2568.15,0,kaggle
5171-EPLKN,1,-0.43991649313097614,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,470.0,0,kaggle
4452-QIIEB,1,-0.43991649313097614,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,0,3,-0.6933579589882389,278.4,0,kaggle
5998-VVEJY,1,-0.43991649313097614,0,0,-0.2594354906780068,1,2,1,0,0,0,2,0,0,0,1,2,0.5230774451333633,2088.8,1,kaggle
1624-NALOJ,1,2.273158691738958,0,0,-1.1145631287986442,1,2,1,0,2,0,0,0,2,0,1,2,0.8321716871642622,502.6,1,kaggle
6741-EGCBI,1,2.273158691738958,0,0,-0.0965540357978854,1,2,1,2,0,0,0,0,2,0,1,1,0.8554368451665879,2595.85,0,kaggle
7820-ZYGNY,1,-0.43991649313097614,0,0,1.247217966963116,1,2,1,0,2,0,0,0,2,1,0,1,0.8537750481664219,5825.5,0,kaggle
4317-VTEOA,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,1,2,-0.46569176996548,50.75,1,kaggle
9677-AVKED,0,-0.43991649313097614,0,1,0.8400143297628127,1,2,0,0,2,2,2,2,2,1,1,2,0.6593447991469852,4449.75,0,kaggle
1670-SVOWZ,0,-0.43991649313097614,1,1,-0.748079855318371,1,0,1,0,2,0,2,0,2,0,1,1,0.827186296163764,1208.35,1,kaggle
2227-JRSJX,0,-0.43991649313097614,0,0,-0.46303730927815856,1,0,1,0,2,0,2,2,2,0,1,0,1.1429277261953275,1956.4,0,kaggle
9847-HNVGP,1,-0.43991649313097614,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678117,310.6,0,kaggle
6696-YDAYZ,1,-0.43991649313097614,1,1,-0.6666391278783103,1,0,2,1,1,1,1,1,1,2,0,3,-1.4710789550659844,290.55,0,kaggle
8980-WQFWL,0,-0.43991649313097614,0,0,0.10704778280226633,1,0,0,0,0,2,0,0,2,0,1,2,-0.08846385092776998,2096.1,0,kaggle
1730-ZMAME,0,2.273158691738958,0,0,-0.015113308357824713,1,0,1,0,0,0,0,0,2,0,1,2,0.4898415051300408,2665.0,0,kaggle
6506-EYCNH,0,-0.43991649313097614,1,1,-0.1779947632379461,1,0,2,1,1,1,1,1,1,0,1,0,-1.502653098069141,543.8,0,kaggle
4634-JLRJT,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4760643460664828,20.35,0,kaggle
9501-UKKNL,1,-0.43991649313097614,0,0,1.0843365120829946,0,1,0,0,0,0,2,2,2,0,1,2,-0.43411762696232353,3005.8,0,kaggle
2560-QTSBS,0,-0.43991649313097614,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,1,1,0,-1.3780183230566818,1623.15,0,kaggle
7541-YLXCL,1,-0.43991649313097614,0,0,0.14776814652229667,1,0,0,0,2,0,2,0,2,1,1,3,0.021214751083194285,2498.4,1,kaggle
4795-WRNVT,0,-0.43991649313097614,0,0,0.3106496014024181,1,0,0,2,2,0,0,2,0,0,0,3,0.011243969082197169,2586.0,0,kaggle
6080-TCMYC,1,-0.43991649313097614,1,1,0.3106496014024181,1,2,1,0,0,2,0,0,0,0,1,2,0.5463426031356892,3292.3,0,kaggle
0260-ZDLGK,0,-0.43991649313097614,0,1,-0.9516816739185228,1,0,0,0,0,2,2,2,2,0,1,3,0.2704843011081128,651.4,1,kaggle
7860-UXCRM,1,-0.43991649313097614,1,1,1.247217966963116,1,0,0,2,2,2,2,2,0,2,0,1,0.3236618051134285,4674.55,0,kaggle
6357-JJPQT,0,-0.43991649313097614,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,1,2,0.5230774451333633,232.35,0,kaggle
2292-XQWSV,1,-0.43991649313097614,1,1,0.3106496014024181,0,1,0,0,2,2,2,2,2,1,0,3,-0.14828854293375057,2448.5,0,kaggle
9552-TGUZV,1,-0.43991649313097614,1,0,-0.9924020376385531,1,0,1,2,0,0,0,0,0,0,1,3,0.3402797751150897,658.1,0,kaggle
5913-INRQV,1,2.273158691738958,1,0,0.06632741908223598,1,0,1,2,0,0,2,2,0,1,0,3,0.8438042661654253,3128.8,0,kaggle
8722-NGNBH,1,-0.43991649313097614,0,0,-1.1145631287986442,0,1,0,2,0,2,2,0,0,0,0,3,-0.8229781250011965,223.45,1,kaggle
6210-KBBPI,1,2.273158691738958,0,0,-0.9516816739185228,1,2,1,0,2,0,0,2,2,0,1,1,1.1528985081963241,919.4,1,kaggle
9643-YBLUR,1,-0.43991649313097614,1,0,-0.9516816739185228,1,2,0,0,2,2,0,0,2,0,1,1,0.142525932095321,653.95,0,kaggle
8734-FNWVH,1,-0.43991649313097614,1,1,-0.055833672077855064,1,2,0,0,0,0,0,0,2,0,0,0,-0.16823010693574386,1825.5,0,kaggle
9447-YPTBX,0,-0.43991649313097614,1,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,943.1,0,kaggle
0133-BMFZO,0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,1,2,2,0,2,0,0,0,1,2,0.7141841001524675,181.65,1,kaggle
6128-CZOMY,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6351950639824246,45.65,1,kaggle
9540-JYROE,1,-0.43991649313097614,0,0,-0.9924020376385531,1,0,1,0,0,0,0,0,0,0,1,3,0.1774236690988095,551.35,1,kaggle
9026-LHEVG,0,-0.43991649313097614,0,0,-0.9516816739185228,0,1,0,0,2,0,0,0,2,0,0,2,-0.7980511699987046,359.4,0,kaggle
2260-USTRB,0,2.273158691738958,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,0,0.18074726309914202,115.95,1,kaggle
3656-TKRVZ,0,-0.43991649313097614,0,0,-1.1960038562387048,1,0,0,2,2,0,0,0,0,0,0,2,-0.31280644595019663,165.2,1,kaggle
7011-CVEUC,1,-0.43991649313097614,1,0,-0.30015585439803716,1,0,1,0,0,0,2,2,2,0,1,1,1.0282637331838649,2338.35,0,kaggle
6185-TASNN,1,2.273158691738958,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.613591702980265,46.3,0,kaggle
7925-PNRGI,0,-0.43991649313097614,1,1,0.5142514200025698,1,2,0,2,2,2,2,2,0,0,0,3,0.5496661971360212,3541.1,0,kaggle
8623-TMRBY,1,2.273158691738958,1,1,0.758573602322752,1,2,1,0,2,2,0,0,0,0,1,2,0.6460504231456565,4146.05,1,kaggle
1552-CZCLL,0,-0.43991649313097614,1,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,0,0,1,-1.4876969250676457,1087.25,0,kaggle
3038-PQIUY,0,-0.43991649313097614,0,0,0.22920887396235737,1,2,0,2,2,2,0,0,0,0,1,0,0.046141706085686136,2522.4,0,kaggle
1501-SGHBW,1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,3,-0.62854787598176,81.0,1,kaggle
9313-CDOGY,1,-0.43991649313097614,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,0,0,2,-1.5009913010689746,717.3,0,kaggle
8148-BPLZQ,1,-0.43991649313097614,0,0,0.06632741908223598,1,0,0,0,2,0,0,0,0,0,1,2,-0.4972659129686364,1734.2,0,kaggle
2623-DRYAM,0,-0.43991649313097614,1,0,1.5322605130033284,1,2,1,0,0,2,0,2,2,1,1,2,1.2293411702039656,7069.3,0,kaggle
9987-LUTYD,0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,0,2,0,0,2,0,0,1,0,3,-0.3194536339508612,742.9,0,kaggle
3208-YPIOE,1,-0.43991649313097614,0,0,0.26992923768238775,1,2,1,0,0,0,0,0,0,0,0,2,0.3485887601159204,3017.65,1,kaggle
4488-KQFDT,0,-0.43991649313097614,0,0,1.1657772395230555,1,2,1,0,2,2,0,2,2,1,1,2,1.302460238211275,6423.0,0,kaggle
2612-RANWT,0,-0.43991649313097614,0,0,-0.8295205827584317,1,2,1,0,0,2,0,2,2,0,1,0,1.1761636661986499,1164.3,1,kaggle
5693-PIPCS,1,-0.43991649313097614,0,0,0.35136996512244845,1,0,1,0,2,0,2,2,2,2,1,1,1.1595456961969886,4220.35,0,kaggle
0491-KAPQG,1,-0.43991649313097614,0,0,-0.46303730927815856,1,2,1,0,0,0,0,0,0,0,1,2,0.29707305311077065,1558.7,0,kaggle
1925-LFCZZ,1,2.273158691738958,0,0,0.9214550572028734,0,1,0,0,0,2,0,2,2,1,1,0,-0.4889569279678058,2743.45,0,kaggle
8039-EQPIM,1,-0.43991649313097614,1,0,1.4915401492832983,0,1,0,2,0,2,2,2,2,2,0,0,-0.1499503399339166,4055.5,0,kaggle
6900-PXRMS,1,2.273158691738958,1,1,-0.2594354906780068,1,2,1,0,2,2,0,2,2,0,0,2,1.3622849302172555,2710.25,1,kaggle
8707-RMEZH,0,2.273158691738958,1,0,1.4915401492832983,1,0,1,2,2,0,0,0,2,1,0,1,0.749081837155956,6055.55,0,kaggle
3346-BRMIS,0,2.273158691738958,1,0,-0.5851984004382496,0,1,0,0,0,2,0,2,2,0,1,2,-0.5454580259734538,810.7,1,kaggle
3209-ZPKFI,1,-0.43991649313097614,1,1,0.5956921474426305,1,2,0,0,2,0,0,0,0,0,0,2,-0.3493659799538514,2538.2,0,kaggle
6479-VDGRK,0,-0.43991649313097614,1,1,1.6137012404433893,1,0,0,2,2,2,2,2,2,2,0,0,0.682609957149311,6129.2,0,kaggle
9373-WSLOY,1,2.273158691738958,1,0,0.025607055362205634,0,1,0,0,2,2,2,2,0,0,1,2,-0.4906187249679718,1750.85,0,kaggle
2933-FILNV,0,-0.43991649313097614,1,1,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,1,3,-1.341458789053027,36.55,1,kaggle
3569-JFODW,0,-0.43991649313097614,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.8703930181680831,6652.45,0,kaggle
9819-FBNSV,1,2.273158691738958,1,0,0.18848851024232702,1,0,1,0,0,0,0,0,0,0,1,0,0.24888094010595296,2575.45,0,kaggle
9544-PYPSJ,0,2.273158691738958,1,1,1.2064976032430856,1,2,1,0,2,2,0,0,2,0,1,1,1.0415581091851935,6019.35,0,kaggle
1591-XWLGB,0,-0.43991649313097614,1,0,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,1379.6,0,kaggle
0396-UKGAI,1,-0.43991649313097614,0,1,-0.38159658183809786,1,0,0,0,2,0,2,0,0,0,1,0,-0.31446824295036285,1284.2,0,kaggle
3243-ZHOHY,0,-0.43991649313097614,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,1,0,3,-1.4843733310673135,296.15,0,kaggle
5186-EJEGL,1,-0.43991649313097614,0,0,-0.9516816739185228,1,0,0,2,0,2,2,2,0,0,1,3,0.1574821050968162,653.25,0,kaggle
7527-QNRUS,1,-0.43991649313097614,1,1,-0.62591876415828,1,2,2,1,1,1,1,1,1,2,1,3,-1.3165318340505352,412.6,0,kaggle
9986-BONCE,0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,0,-1.4561227820644893,85.5,1,kaggle
2722-JMONI,0,2.273158691738958,1,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,2,-0.5055748979694671,49.55,1,kaggle
